overdue, is_yun, career_state, sort_time, career_talk_id, company_id, company_name, logo, hotcount, professionals, career_type, recruit_type, company_review, company_property, industry_category, city_name, meet_name, meet_time, school_name, address, room, view_count, recept_faculty, is_above_college_degree, is_above_bachelor_degree, is_above_master_degree, is_above_doctor_degree, is_recommend, recommend_time, meet_day
0, 0, 0, -1506510000, 86839, 29250, 厦门市建筑科学研究院集团股份有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , 厦门, 厦门市建筑科学研究院集团股份有限公司, 19:00, , 研楼A302, None, 74, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506510000, 86840, 392, 江铃汽车股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1442894341.jpg, 0, , , 0, None, 民营企业, 贸易/消费/制造/营运, 南昌, 江铃汽车股份有限公司, 19:00, , 机械院院楼401, None, 108, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506510000, 86841, 73316, 上海新时达电气股份有限公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, 民营企业, 制造业, , 上海新时达电气股份有限公司, 19:00, , 复临舍208, None, 69, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506510000, 86842, 80368, 阳光城集团湖南区域公司（长沙中泛置业有限公司）, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1507511638-5173.png, 1, , , 0, None, 民营企业, 房地产业, 长沙, 阳光城集团湖南区域公司2018校园招聘, 19:00, , 工管院B111报告厅, None, 105, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506510000, 86843, 20788, 厦门亿联网络技术股份有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, None, , 厦门, 厦门亿联网络技术股份有限公司, 19:00, , 复临舍101, None, 81, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506510000, 86844, 4722, 远大科技集团有限公司, http://pic.bibibi.net/public/images/icon/3.png, 1, , , 0, None, None, , , 远大科技集团有限公司, 19:00, , 复临舍201, None, 131, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506501000, 86845, 23259, 湖南珠江实业投资有限公司, http://pic.bibibi.net/public/images/icon/5.png, 1, , , 0, None, None, , , 湖南珠江实业投资有限公司, 16:30, , 招就处309报告厅, None, 88, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506495600, 86846, 72327, 江苏丰尚智能科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505368865-4373.png, 0, , , 0, None, 民营企业, 制造业, 扬州, 江苏丰尚智能科技有限公司, 15:00, , 复临舍303, None, 54, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506495600, 86847, 29298, 天津飞腾信息技术有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 天津飞腾信息技术有限公司, 15:00, , 复临舍105, None, 62, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506495600, 86848, 36899, 国机智能科技有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 国机智能科技有限公司, 15:00, , 复临舍503, None, 69, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506495600, 86849, 3819, 中国电信股份有限公司湖南分公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1457340647-2052.jpg, 0, , , 0, None, 国有企业, 计算机/互联网/通信/电子, 长沙, 中国电信股份有限公司湖南分公司, 15:00, , 东楼204, None, 156, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506495600, 86850, 14128, 吉利控股集团有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1500362835-1151.png, 39, , , 0, None, 其他企业, 制造业, 杭州, 浙江吉利控股集团有限公司, 15:00, , 复临舍101, None, 174, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506493800, 86851, 28761, 深圳迈瑞生物医疗电子股份有限公司, http://pic.bibibi.net/public/images/icon/1.png, 1, , , 0, None, 其他企业, 其他, 深圳, 深圳迈瑞生物医疗电子股份有限公司, 14:30, , 复临舍304, None, 141, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506474000, 86852, 9091, 国防科技大学计算机研究所银河技术服务部, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 国防科技大学计算机研究所银河技术服务部, 09:00, , 信科院楼542, None, 114, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506474000, 86853, 25536, 东莞精熙光机有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1536628931-1971.gif, 0, , , 0, None, 三资企业, 制造业, 东莞, 东莞精熙光机有限公司, 09:00, , 复临舍106, None, 61, , 0, 0, 0, 0, 0, 0, 2017-09-27
0, 0, 0, -1506425400, 86854, 32301, 广州地铁设计研究院有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, None, , , 广州地铁设计研究院有限公司, 19:30, , 中楼206, None, 221, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506423600, 86855, 34726, 华劲集团股份有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, None, , , 华劲集团股份有限公司, 19:00, , 南校区图书馆一楼报告厅, None, 101, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506423600, 86856, 72957, 上海浦东发展银行股份有限公司深圳分行, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1505462818-6634.jpg, 2, , , 0, None, 国有企业, 金融业, 深圳, 上海浦东发展银行股份有限公司深圳分行, 19:00, , 北校区二教501, None, 113, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506423600, 86857, 21509, 普华永道中天会计师事务所（特殊普通合伙）广州分所, http://pic.bibibi.net/public/images/icon/5.png, 1, , , 0, None, None, , , 普华永道中天会计师事务所（特殊普通合伙）广州分所2018校园招聘, 19:00, , 复临舍201, None, 185, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506423600, 86858, 67374, 广东哥登网络科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1499226622-4272.jpg, 0, , , 0, None, 其他企业, 信息传输、软件和信息技术服务业, 佛山, 【宣讲时间场地变更】广东哥登网络科技有限公司, 19:00, , 复临舍209, None, 60, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506423600, 86859, 99654, 广州明美新能源有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1510630835-5453.jpg, 0, , , 0, None, 三资企业, 制造业, 广州, 广州明美新能源有限公司, 19:00, , 中楼106, None, 73, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506423600, 86860, 245, 广西交通投资集团有限公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, 国有企业, 贸易/消费/制造/营运, 南宁, 广西交通投资集团有限公司, 19:00, , 复临舍507, None, 155, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506423600, 86861, 196, 长沙团博百众网络科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1441616365.jpg, 0, , , 0, None, 民营企业, 贸易/消费/制造/营运, 长沙, 长沙团博百众网络科技有限公司, 19:00, , 复临舍208, None, 69, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506412800, 86862, 317, 深圳市思榕科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1442375643.jpg, 0, , , 0, None, 民营企业, 贸易/消费/制造/营运, 深圳, 深圳市思榕科技有限公司, 16:00, , 复临舍208, None, 86, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 48951, 16463, 广州市公路工程公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504862992-4652.png, 7, 材料类、材料科学与工程、材料化学、材料成型及控制工程、复合材料与工程、机械类、机械设计制造及其自动化、机械工程、安全工程、安全防范工程、安全科学与工程类、土木类、道路桥梁与渡河工程、土木工程、会计学、财务会计教育、财务管理、人力资源管理、中国语言文学类、汉语言、秘书学、汉语言文学, , 0, , 国有企业, 建筑业, 广州, 广州市公路工程公司, 15:00, , 复临舍304, None, 123, 毕业生就业指导中心, 0, 1, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86863, 6519, 晨星资讯（深圳）有限公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, None, , , 晨星资讯（深圳）有限公司, 15:00, , 复临舍202, None, 65, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86864, 1085, 湖南华菱湘潭钢铁有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1506393133-4360.jpg, 3, , , 0, None, 国有企业, 制造业, 湖南湘潭, 湖南华菱湘潭钢铁有限公司, 15:00, , 复临舍204, None, 113, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86865, 971, 广州银行股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1446109346.jpg, 0, , , 0, None, 国有企业, 会计/金融/银行/保险, 广东省广州市, 广州银行股份有限公司, 15:00, , 东楼104, None, 100, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86866, 15543, 杭州步步高通信有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504511269-1474.jpg, 3, , , 0, None, 其他企业, 信息传输、软件和信息技术服务业, 杭州, 杭州步步高通信有限公司, 15:00, , 复临舍309, None, 86, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86867, 372, 湖南江麓容大车辆传动股份有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, , , 长沙, 湖南江麓容大车辆传动股份有限公司, 15:00, , 复临舍303, None, 73, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86868, 60195, 江西合力泰科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1493694816-1541.png, 0, , , 0, None, 民营企业, 制造业, 吉安, 江西合力泰科技有限公司, 15:00, , 复临舍209, None, 68, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86869, 23128, 九牧厨卫股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1503901688-5263.png, 5, , , 0, None, 三资企业, 制造业, 厦门, 九牧厨卫股份有限公司, 15:00, , 复临舍308, None, 69, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86870, 331, 广西建工集团有限责任公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1442393376.jpg, 6, , , 0, None, 国有企业, 房地产/建筑, 南宁, 广西建工集团有限责任公司, 15:00, , 中楼106, None, 103, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86871, 19871, 深圳市华尊科技股份有限公司, http://pic.bibibi.net/yunyan1868899575/company/IoqMwtMXfWOFnF_Nxa5wzaNQIE0b74U2XOgYcZOF769VISD-i9t3mT-Fgb5FBrFt, 2, , , 0, None, 其他企业, 信息传输、软件和信息技术服务业, 深圳, 深圳市华尊科技股份有限公司, 15:00, , 复临舍207, None, 79, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86872, 115473, 南南铝业股份有限公司·, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 南南铝业股份有限公司&middot;, 15:00, , 复临舍307, None, 88, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506409200, 86873, 27943, 桂林航空有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, None, , , 桂林航空有限公司, 15:00, , 招就处309报告厅, None, 75, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506387600, 86874, 28794, 深圳市市政设计研究院有限公司, http://pic.bibibi.net/public/images/icon/2.png, 1, , , 0, None, None, , , 深圳市市政设计研究院有限公司, 09:00, , 复临舍101, None, 204, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506387600, 86875, 48488, 深圳市建筑科学研究院股份有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 深圳市建筑科学研究院股份有限公司, 09:00, , 招就处309报告厅, None, 132, , 0, 0, 0, 0, 0, 0, 2017-09-26
0, 0, 0, -1506337200, 86876, 4144, 中国南方航空股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 1, , , 0, None, None, , , 中国南方航空股份有限公司, 19:00, , 复临舍209, None, 130, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506337200, 86877, 115474, 奥音科技（中国）有限公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, None, , , 奥音科技（中国）有限公司, 19:00, , 复临舍304, None, 65, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506337200, 86878, 30584, 浙江奥翔药业有限公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, None, , , 浙江奥翔药业有限公司, 19:00, , 复临舍309, None, 56, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506337200, 86879, 70185, 中国水利水电第七工程局有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1504749424-1317.jpg, 28, , , 0, None, 国有企业, 建筑业, 成都, 中国水利水电第七工程局有限公司, 19:00, , 复临舍208, None, 85, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506337200, 86880, 24814, 长沙市万科房地产开发有限公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, 其他企业, 房地产业, 长沙, 长沙市万科房地产开发有限公司, 19:00, , 逸夫楼报告厅, None, 251, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506337200, 86881, 6533, 海航物流集团有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 海航物流集团有限公司, 19:00, , 东楼211, None, 62, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506337200, 86882, 5654, 中国市政工程中南设计研究总院有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 【宣讲时间场地变更】中国市政工程中南设计研究总院有限公司, 19:00, , 复临舍301, None, 173, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506337200, 86883, 46280, 广东海悟科技有限公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, 其他企业, 制造业, 东莞, 广东海悟科技有限公司, 19:00, , 东楼311, None, 88, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506337200, 86884, 2256, 深圳学而思教育科技有限公司, http://pic.bibibi.net/public/images/icon/4.png, 1, , , 0, None, , , , 深圳学而思教育科技有限公司, 19:00, , 复临舍101, None, 90, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506337200, 86885, 20794, 毕马威华振会计师事务所（特殊普通合伙）深圳分所, http://pic.bibibi.net/public/images/icon/3.png, 3, , , 0, None, None, , , 【场地更改】毕马威华振会计师事务所（特殊普通合伙）深圳分所, 19:00, , 湖南大学财院校区（北校区）图书馆报告厅, None, 141, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506337200, 86886, 29262, 中国汽车工业工程有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 中国汽车工业工程有限公司, 19:00, , 招就处309报告厅, None, 133, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506324600, 86887, 2627, 中联重科股份有限公司, http://pic.bibibi.net/public/images/icon/5.png, 4, , , 0, None, 国有企业, 能源/原材料, 长沙, 中联重科股份有限公司, 15:30, , 逸夫楼报告厅, None, 312, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506322800, 86888, 115475, 安徽省城建设计研究总院股有限公司, http://pic.bibibi.net/public/images/icon/2.png, 0, , , 0, None, None, , , 安徽省城建设计研究总院股有限公司, 15:00, , 复临舍105, None, 104, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506322800, 86889, 24196, 安徽叉车集团有限责任公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 安徽叉车集团有限责任公司, 15:00, , 东楼209, None, 64, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506322800, 86890, 68481, 广州虎牙信息科技有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1503385049-4678.jpg, 0, , , 0, None, 民营企业, 文化、体育和娱乐业, 广州, 广州虎牙信息科技有限公司, 15:00, , 复临舍409, None, 86, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506322800, 86891, 45569, 九龙仓（长沙）置业有限公司, http://pic.bibibi.net/public/images/icon/2.png, 4, , , 0, None, 三资企业, 房地产业, 长沙, 九龙仓（长沙）置业有限公司, 15:00, , 复临舍101, None, 132, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506322800, 86892, 25620, 武汉开目信息技术股份有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 武汉开目信息技术股份有限公司, 15:00, , 复临舍507, None, 55, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506322800, 86893, 47179, 长沙信投在线电子商务有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1503559148-7235.png, 0, , , 0, None, 民营企业, 金融业, 长沙, 长沙信投在线电子商务有限公司, 15:00, , 复临舍503, None, 60, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506322800, 86894, 73395, 国信证券股份有限公司湖南分公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, None, , , 国信证券股份有限公司湖南分公司, 15:00, , 复临舍209, None, 97, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506322800, 86895, 3074, 京东方科技集团股份有限公司, http://pic.bibibi.net/public/images/icon/2.png, 3, , , 0, None, None, , , 京东方科技集团股份有限公司, 15:00, , 复临舍201, None, 114, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506301200, 86896, 115476, 中节能建设工程设计院有限公司, http://pic.bibibi.net/public/images/icon/4.png, 0, , , 0, None, None, , , 中节能建设工程设计院有限公司, 09:00, , 土木学院二楼B202, None, 123, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506301200, 86897, 47295, 中国航发中传机械有限公司, http://pic.bibibi.net/public/images/icon/5.png, 2, , , 0, None, None, , , 中国航发中传机械有限公司, 09:00, , 复临舍105, None, 104, , 0, 0, 0, 0, 0, 0, 2017-09-25
0, 0, 0, -1506250800, 86898, 20536, 江苏银行股份有限公司深圳分行, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, None, , , 江苏银行股份有限公司深圳分行, 19:00, , 北校区2教302, None, 75, , 0, 0, 0, 0, 0, 0, 2017-09-24
0, 0, 0, -1506250800, 86899, 226, 长沙景嘉微电子股份有限公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1441782236.jpg, 0, , , 0, None, 民营企业, 计算机/互联网/通信/电子, 长沙, 长沙景嘉微电子股份有限公司, 19:00, , 中楼206, None, 125, , 0, 0, 0, 0, 0, 0, 2017-09-24
0, 0, 0, -1506250800, 86900, 5925, 海能达通信股份有限公司, http://pic.bibibi.net/public/images/icon/5.png, 0, , , 0, None, None, , , 海能达通信股份有限公司, 19:00, , 复临舍101, None, 68, , 0, 0, 0, 0, 0, 0, 2017-09-24
0, 0, 0, -1506236400, 86901, 14969, 深圳市科陆电子科技股份有限公司, http://pic.bibibi.net/public/images/icon/1.png, 0, , , 0, None, None, , , 深圳市科陆电子科技股份有限公司, 15:00, , 东楼104, None, 89, , 0, 0, 0, 0, 0, 0, 2017-09-24
0, 0, 0, -1506236400, 86902, 3255, 武汉虹信通信技术有限责任公司, http://yun-campus-res.oss-cn-shenzhen.aliyuncs.com/company/1537940314-9348.jpg, 0, , , 0, None, 国有企业, 信息传输、软件和信息技术服务业, 武汉, 武汉虹信通信技术有限责任公司, 15:00, , 东楼111, None, 70, , 0, 0, 0, 0, 0, 0, 2017-09-24
0, 0, 0, -1506236400, 86903, 17967, 国信证券股份有限公司肇庆分公司, http://pic.bibibi.net/public/images/icon/3.png, 0, , , 0, None, None, , , 【场地变更】国信证券股份有限公司肇庆分公司, 15:00, , 北校区2教201, None, 62, , 0, 0, 0, 0, 0, 0, 2017-09-24
